name,hp,atk,def,spa,spd,spe,weight,height,formats,generation,format codes,Weaknesses,Strong Weaknesses,Resists,Strong Resists,Immune,STAB,Resistance Index,Entry Hazards,Hazard Removal,Removal Deterrent,Cleric,Pivot,Item Removal,Setup,Priority,HP Drain,HP Recovery,Weather Set,Weather Gimmick,Physical Cutoff 1,Physical Cutoff 2,Physical Cutoff 3,Physical Cutoff 4,Physical Cutoff 5,Physical Cutoff 6,Physical Coverage 1,Physical Coverage 2,Physical Coverage 3,Physical Coverage 4,Special Cutoff 1,Special Cutoff 2,Special Cutoff 3,Special Cutoff 4,Special Cutoff 5,Special Cutoff 6,Special Cutoff 7,Special Coverage 1,Special Coverage 2,Special Coverage 3,Special Coverage 4,Special Coverage 5,Special Coverage 6,Special Coverage 7,Special Coverage 8,Special Coverage 9,Special Coverage 10,Misc Status,Unique Powerful Move,Ability Cutoff 1,Ability Cutoff 2,Ability Cutoff 3,Ability Cutoff 4,Ability Cutoff 5,Ability Cutoff 6,Best Ability,Best Ability <100,Unique Powerful Ability,oldformats,oldformat codes
Beartic,95,130,80,70,80,50,260.0,2.6,ZU,BW,0,4,0,1,0,0,1,-3,0,0,0,0,0,0,4,2,0,0,0,5,22,18,12,11,7,2,10,10,8,2.0,7,6,5,4,3,2,1,4,4,4,4,4,3.0,3.0,2.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,66.66666666666666,0,ZU,0
Cryogonal,80,50,50,95,135,105,148.0,1.1,PU,BW,1,4,0,1,0,0,1,-3,0,1,0,0,0,2,2,2,0,1,0,2,8,8,5,4,4,1,5,5,2,1.0,7,5,4,3,2,2,2,5,5,5,5,3,2.0,2.0,1.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0,1.0,0.0,95.45454545454545,95.45454545454545,0,ZU,0
Victini,100,100,100,100,100,100,4.0,0.4,OU,BW,5,5,0,7,0,0,2,2,0,0,0,0,3,0,3,1,0,0,0,2,12,9,6,3,2,2,6,6,6,2.0,21,21,21,21,19,14,10,10,10,10,10,8,5.0,5.0,4.0,1.0,1.0,3,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,OU,5
Lillipup,45,60,45,25,45,55,4.1,0.4,ZU,BW,0,1,0,0,0,1,1,3,0,0,0,0,0,0,2,0,0,0,0,0,11,9,5,4,3,1,12,11,6,1.0,4,4,4,3,2,2,1,5,4,4,4,3,0.0,0.0,0.0,0.0,0.0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,33.33333333333333,0,ZU,0
Herdier,65,80,65,35,65,60,14.7,0.9,ZU,BW,0,1,0,0,0,1,1,3,0,0,0,0,0,0,2,0,0,0,0,5,12,9,5,4,3,1,12,11,6,1.0,5,5,5,4,3,2,1,6,5,5,5,4,0.0,0.0,0.0,0.0,0.0,3,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,66.66666666666666,0,ZU,0
Purrloin,41,50,37,50,37,66,10.1,0.4,ZU,BW,0,3,0,2,0,1,1,3,0,0,0,0,3,2,4,3,0,0,0,0,10,7,4,4,2,0,8,8,5,1.0,5,5,5,4,2,1,0,4,4,4,4,4,1.0,0.0,0.0,0.0,0.0,3,0,1.0,1.0,1.0,1.0,1.0,0.0,87.5,87.5,0,ZU,0
Liepard,64,88,50,88,50,106,37.5,1.1,PU,BW,1,3,0,2,0,1,1,3,0,0,0,0,3,2,4,3,0,0,0,0,12,9,6,5,2,0,11,11,6,2.0,6,6,6,5,2,1,0,5,5,5,5,4,2.0,1.0,1.0,1.0,1.0,3,0,1.0,1.0,1.0,1.0,1.0,0.0,87.5,87.5,0,ZU,0
Munna,76,25,45,67,55,24,23.3,0.6,ZU,BW,0,3,0,2,0,0,1,-1,0,0,0,2,0,0,3,0,0,1,0,1,5,5,3,1,0,0,3,3,2,0.0,9,9,8,8,8,6,4,6,6,6,6,4,1.0,1.0,1.0,0.0,0.0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,27.27272727272727,27.27272727272727,0,ZU,0
Musharna,116,55,85,107,95,29,60.5,1.1,PU,BW,1,3,0,2,0,0,1,-1,0,0,0,2,0,0,3,0,0,1,0,2,5,5,3,1,0,0,3,3,3,1.0,9,9,8,8,8,6,4,6,6,6,6,5,2.0,2.0,2.0,1.0,1.0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,27.27272727272727,27.27272727272727,0,ZU,0
Pidove,50,55,50,36,30,43,2.1,0.3,ZU,BW,0,3,0,2,0,2,2,7,0,1,0,1,3,0,3,1,0,1,0,0,2,2,1,1,0,0,4,4,1,1.0,2,2,2,2,2,1,0,3,3,3,3,2,0.0,0.0,0.0,0.0,0.0,2,0,1.0,1.0,1.0,1.0,0.0,0.0,75.0,75.0,0,ZU,0
Tranquill,62,77,62,50,42,65,15.0,0.6,ZU,BW,0,3,0,2,0,2,2,7,0,1,0,1,3,0,3,1,0,1,0,0,2,2,1,1,0,0,4,4,1,1.0,2,2,2,2,2,1,0,3,3,3,3,2,0.0,0.0,0.0,0.0,0.0,2,0,1.0,1.0,1.0,1.0,0.0,0.0,75.0,75.0,0,ZU,0
Swoobat,67,57,55,77,55,114,10.5,0.9,PU,BW,1,5,0,2,1,1,2,3,0,1,0,0,3,2,4,0,2,1,0,1,11,9,7,2,1,1,5,5,3,2.0,8,8,8,8,8,5,2,7,7,7,7,5,2.0,2.0,2.0,1.0,1.0,3,0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,1,ZU,0
Drilbur,60,85,40,30,45,68,8.5,0.3,ZU,BW,0,3,0,2,0,1,1,3,2,1,0,0,0,0,4,0,0,0,0,5,12,10,5,4,2,1,9,9,6,1.0,4,3,3,3,3,2,1,3,3,3,3,2,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,76.92307692307693,76.92307692307693,0,ZU,0
Excadrill,110,135,60,50,65,88,40.4,0.7,Uber,BW,6,4,0,7,1,2,2,13,2,1,0,0,0,0,4,0,0,0,0,5,17,14,8,6,4,1,10,10,7,1.0,6,5,5,4,4,3,1,5,5,5,5,5,3.0,3.0,3.0,2.0,1.0,1,0,1.0,1.0,1.0,1.0,0.0,0.0,76.92307692307693,76.92307692307693,0,OU,5
Audino,103,60,86,60,86,50,31.0,1.1,PU,BW,1,1,0,0,0,1,1,3,0,0,0,3,0,2,3,0,2,2,0,2,14,11,8,3,0,0,9,9,9,2.0,14,13,13,12,10,8,7,8,8,8,8,8,5.0,4.0,1.0,1.0,1.0,3,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,14.285714285714285,0,ZU,0
Timburr,75,80,55,25,35,35,12.5,0.6,ZU,BW,0,3,0,3,0,0,1,0,0,1,0,0,0,2,5,2,2,0,0,0,21,12,9,5,2,1,9,9,8,2.0,2,2,2,2,1,1,0,2,2,2,2,1,1.0,1.0,1.0,0.0,0.0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,50.0,0,ZU,0
Gurdurr,85,105,85,40,50,40,40.0,1.2,ZU,BW,0,3,0,3,0,0,1,0,0,1,0,0,0,2,5,2,2,0,0,0,23,14,11,6,3,2,9,9,8,2.0,2,2,2,2,1,1,0,2,2,2,2,1,1.0,1.0,1.0,0.0,0.0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,50.0,0,ZU,0
Conkeldurr,105,140,95,55,65,45,87.0,1.4,OU,BW,5,3,0,3,0,0,1,0,0,1,0,0,0,2,5,2,2,0,0,0,26,17,14,8,5,3,9,9,8,2.0,2,2,2,2,1,1,0,2,2,2,2,2,2.0,2.0,2.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,50.0,0,UU,4
Tympole,50,50,40,50,40,64,4.5,0.5,ZU,BW,0,2,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,2,2,1,0.0,11,9,7,7,6,5,4,6,5,5,5,4,1.0,1.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0.0,0.0,0.0,66.66666666666666,66.66666666666666,0,ZU,0
Palpitoad,75,65,55,65,55,69,17.0,0.8,ZU,BW,0,0,1,4,0,1,2,6,2,0,0,0,0,0,0,0,0,0,0,5,5,3,1,1,1,1,5,5,3,2.0,11,9,7,7,6,5,4,6,5,5,5,4,1.0,1.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0.0,0.0,0.0,66.66666666666666,66.66666666666666,0,ZU,0
Throh,120,100,85,30,85,45,55.5,1.3,PU,BW,1,3,0,3,0,0,1,0,0,0,0,0,0,2,5,0,0,0,0,0,23,17,14,9,5,3,10,10,9,2.0,2,2,2,2,1,1,0,2,2,2,2,1,1.0,1.0,1.0,0.0,0.0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,76.92307692307693,0,ZU,0
Sawk,75,125,75,30,75,85,51.0,1.4,PU,BW,1,3,0,3,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,21,14,12,8,4,3,11,11,10,2.0,2,2,2,2,1,1,0,2,2,2,2,1,1.0,1.0,1.0,0.0,0.0,2,0,1.0,1.0,1.0,1.0,0.0,0.0,76.92307692307693,76.92307692307693,0,ZU,0
Petilil,45,35,50,70,50,30,6.6,0.5,ZU,BW,0,5,0,4,0,0,1,-1,0,0,0,2,0,0,3,0,2,1,0,5,2,2,1,1,0,0,2,2,1,0.0,4,4,4,4,3,2,1,4,4,4,4,3,2.0,1.0,1.0,0.0,0.0,4,0,1.0,1.0,0.0,0.0,0.0,0.0,63.63636363636363,63.63636363636363,0,ZU,0
Lilligant,70,60,75,110,75,90,16.3,1.1,PU,BW,1,5,0,4,0,0,1,-1,0,0,0,2,0,0,5,0,2,1,0,5,3,3,2,2,1,1,2,2,2,1.0,4,4,4,4,3,2,1,4,4,4,4,4,3.0,2.0,2.0,1.0,1.0,4,0,1.0,1.0,0.0,0.0,0.0,0.0,63.63636363636363,63.63636363636363,0,ZU,0
Basculin,70,92,65,80,55,98,18.0,1.0,PU,BW,1,2,0,4,0,0,1,2,0,0,0,0,3,0,3,2,0,0,0,0,15,13,8,7,5,1,9,8,7,3.0,7,5,5,5,5,4,3,4,4,4,4,3,1.0,1.0,0.0,0.0,0.0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,76.92307692307693,0,ZU,0
Sandile,50,72,35,35,35,65,15.2,0.7,ZU,BW,0,6,0,4,0,2,2,6,2,0,0,0,0,0,2,0,0,0,0,0,17,13,6,5,4,2,9,9,6,1.0,5,5,5,4,4,2,1,5,5,5,5,4,0.0,0.0,0.0,0.0,0.0,2,0,1.0,1.0,1.0,1.0,0.0,0.0,75.0,75.0,0,ZU,0
Krokorok,60,82,45,45,45,74,33.4,1.0,PU,BW,1,6,0,4,0,2,2,6,2,0,0,0,0,2,2,0,0,0,0,0,25,16,8,5,4,2,11,11,7,2.0,6,6,6,5,4,2,1,5,5,5,5,4,0.0,0.0,0.0,0.0,0.0,2,0,1.0,1.0,1.0,1.0,0.0,0.0,75.0,75.0,0,ZU,0
Darumaka,70,90,45,15,45,50,37.5,0.6,ZU,BW,0,3,0,6,0,0,1,3,0,0,0,0,3,0,3,0,0,0,0,1,16,10,7,3,1,1,7,7,6,3.0,6,6,6,6,4,3,3,3,3,3,3,3,1.0,1.0,1.0,0.0,0.0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0,ZU,0
Darmanitan,105,140,55,30,55,95,92.9,1.3,RU,BW,3,3,0,6,0,0,1,3,0,0,0,0,3,0,3,0,0,0,0,1,24,16,11,7,5,3,8,8,8,3.0,11,11,11,11,8,7,5,4,4,4,4,4,4.0,4.0,4.0,1.0,1.0,3,0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,0,RU,3
Maractus,75,86,67,106,67,60,28.0,1.0,ZU,BW,0,5,0,4,0,0,1,-1,3,0,0,0,0,2,3,2,2,1,0,5,9,8,5,4,2,1,6,5,4,1.0,4,4,4,4,2,1,1,2,2,2,2,2,1.0,1.0,1.0,0.0,0.0,4,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,63.63636363636363,0,ZU,0
Dwebble,50,65,85,35,35,55,14.5,0.3,ZU,BW,0,3,0,2,0,0,2,-1,3,0,0,0,0,2,5,0,0,0,0,1,14,12,6,6,4,2,9,9,5,0.0,0,0,0,0,0,0,0,2,2,2,1,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,57.14285714285714,57.14285714285714,0,ZU,0
Scraggy,50,75,70,35,70,48,11.8,0.6,ZU,BW,0,2,1,2,1,1,2,4,0,0,0,0,0,2,4,1,2,0,0,0,29,21,16,11,7,1,12,12,12,3.0,6,6,6,5,3,2,1,6,6,6,6,4,1.0,1.0,1.0,0.0,0.0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,75.0,0,ZU,0
Scrafty,65,90,115,45,115,58,30.0,1.1,NU,BW,2,2,1,2,1,1,2,4,0,0,0,0,0,2,4,1,2,0,0,0,32,24,19,14,8,2,12,12,12,4.0,6,6,6,5,3,2,1,6,6,6,6,5,2.0,2.0,2.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,75.0,0,PU,1
Sigilyph,72,58,80,103,80,97,14.0,1.4,RU,BW,3,5,0,2,1,1,2,3,0,1,0,0,0,0,3,0,0,1,0,1,6,5,3,1,0,0,6,6,3,2.0,15,13,12,12,11,7,4,12,12,12,12,9,2.0,2.0,2.0,1.0,1.0,3,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,0,RU,3
Yamask,38,30,85,55,65,30,1.5,0.5,ZU,BW,0,2,0,2,0,2,1,8,1,0,1,0,0,2,4,0,0,0,0,0,5,3,2,1,1,1,4,4,2,1.0,7,7,6,6,6,3,1,7,6,6,6,4,1.0,0.0,0.0,0.0,0.0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,ZU,0
Cofagrigus,58,50,145,95,105,30,76.5,1.7,PU,BW,1,2,0,2,0,2,1,8,1,0,1,0,0,2,4,0,0,0,0,0,7,5,3,2,2,1,5,5,4,2.0,8,8,7,7,6,3,1,7,6,6,6,5,2.0,1.0,1.0,1.0,1.0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,ZU,0
Tirtouga,54,78,103,53,45,22,16.5,0.7,ZU,BW,0,3,1,4,1,0,2,1,2,0,0,0,0,2,5,2,0,0,0,5,14,12,8,7,6,2,8,8,7,0.0,10,7,6,5,5,4,3,5,5,5,5,3,2.0,2.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,1.0,1.0,0.0,83.33333333333334,83.33333333333334,0,ZU,0
Carracosta,74,108,133,83,65,32,81.0,1.2,PU,BW,1,3,1,4,1,0,2,1,2,0,0,0,0,2,5,2,0,0,0,5,17,15,11,9,7,2,8,8,8,2.0,11,8,7,6,6,5,3,6,6,6,6,5,4.0,4.0,2.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,1.0,0.0,83.33333333333334,83.33333333333334,0,ZU,0
Archen,55,112,45,74,45,70,9.5,0.5,ZU,BW,0,5,0,5,0,1,2,4,2,1,0,0,3,2,3,1,0,1,0,0,18,16,10,8,5,2,11,11,9,2.0,4,3,3,3,2,1,0,5,5,5,5,4,0.0,0.0,0.0,0.0,0.0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,ZU,0
Archeops,75,140,65,112,65,110,32.0,1.4,PU,BW,1,5,0,5,0,1,2,4,2,1,0,0,3,2,3,1,0,1,0,0,20,18,12,10,5,2,11,11,9,4.0,6,5,5,5,4,3,0,7,7,7,7,5,2.0,2.0,2.0,1.0,1.0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,PU,1
Trubbish,50,50,62,40,62,65,31.0,0.6,ZU,BW,0,2,0,5,0,0,1,3,3,0,0,0,0,1,3,0,2,0,0,0,8,6,4,4,2,0,5,4,3,2.0,5,5,4,4,4,3,2,4,3,3,3,2,1.0,1.0,1.0,0.0,0.0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,0,ZU,0
Garbodor,80,95,82,60,82,75,107.3,1.9,NU,BW,2,2,0,5,0,0,1,3,3,0,0,0,0,1,3,0,2,0,0,1,12,10,6,5,3,0,8,8,5,2.0,8,8,7,7,7,6,4,7,6,6,6,6,3.0,3.0,3.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,40.0,0,ZU,0
Zorua,40,65,40,80,40,65,12.5,0.7,ZU,BW,0,3,0,2,0,1,1,3,0,0,0,0,3,2,4,2,0,0,0,0,7,4,1,1,1,0,6,6,3,0.0,8,8,8,7,4,3,1,6,6,6,6,5,0.0,0.0,0.0,0.0,0.0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,ZU,0
Zoroark,60,105,60,120,60,105,81.1,1.6,NU,BW,2,3,0,2,0,1,1,3,0,0,0,0,3,2,4,2,0,0,0,0,11,7,3,2,1,0,7,7,4,1.0,10,10,10,9,6,5,2,7,7,7,7,7,2.0,2.0,2.0,1.0,1.0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,NU,2
Minccino,55,50,40,40,40,75,5.8,0.4,ZU,BW,0,1,0,0,0,1,1,3,0,0,0,0,3,2,3,3,0,0,0,0,8,6,5,4,2,1,9,8,7,2.0,4,4,4,4,2,2,2,4,3,3,3,3,0.0,0.0,0.0,0.0,0.0,3,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,54.54545454545454,0,ZU,0
Cinccino,75,95,60,65,60,115,7.5,0.5,PU,BW,1,1,0,0,0,1,1,3,0,0,0,0,3,2,3,3,0,0,0,2,10,8,7,5,3,1,10,8,7,2.0,6,6,6,6,4,3,2,5,4,4,4,4,3.0,3.0,2.0,1.0,1.0,3,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,54.54545454545454,0,ZU,0
Solosis,45,30,40,105,50,20,1.0,0.3,ZU,BW,0,3,0,2,0,0,1,-1,0,0,0,0,0,0,3,0,0,2,0,2,7,6,4,2,1,0,5,4,4,2.0,11,11,9,9,8,4,2,7,6,6,6,5,2.0,2.0,1.0,0.0,0.0,3,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,40.0,0,ZU,0
Duosion,65,40,50,125,60,30,8.0,0.6,ZU,BW,0,3,0,2,0,0,1,-1,0,0,0,0,0,0,3,0,0,2,0,2,7,6,4,2,1,0,5,4,4,2.0,11,11,9,9,8,4,2,7,6,6,6,5,2.0,2.0,1.0,0.0,0.0,3,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,40.0,0,ZU,0
Reuniclus,110,65,75,125,85,30,20.1,1.0,UU,BW,4,3,0,2,0,0,1,-1,0,0,0,0,0,2,3,0,2,2,0,2,14,11,9,4,1,0,9,8,8,3.0,13,13,11,11,9,5,2,8,7,7,7,7,4.0,4.0,3.0,1.0,1.0,3,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,40.0,0,RU,3
Emolga,55,75,60,75,60,103,5.0,0.4,ZU,BW,0,2,0,5,0,1,2,7,0,1,0,0,3,2,3,1,0,1,0,2,7,6,5,3,0,0,5,4,3,1.0,6,6,5,5,5,3,1,4,4,4,4,2,1.0,1.0,0.0,0.0,0.0,3,0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,0,ZU,0
Karrablast,50,75,45,40,45,60,5.9,0.5,ZU,BW,0,3,0,3,0,0,1,0,0,0,0,0,0,2,4,0,2,0,0,0,7,6,3,3,2,0,6,6,4,2.0,3,3,2,2,2,1,1,4,4,3,3,2,0.0,0.0,0.0,0.0,0.0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,75.0,0,ZU,0
Escavalier,70,135,105,60,105,20,33.0,1.0,NU,BW,2,0,1,7,1,1,2,11,0,0,0,0,0,2,4,0,2,0,0,0,12,9,5,5,4,1,9,9,7,3.0,5,5,4,3,3,2,1,6,6,5,5,5,3.0,3.0,3.0,2.0,1.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0,NU,2
Foongus,69,55,45,55,55,15,1.0,0.2,ZU,BW,0,4,0,4,1,0,2,2,0,0,0,0,0,0,3,0,2,2,0,2,5,4,2,2,1,0,5,3,3,0.0,5,5,5,5,4,3,1,4,4,4,4,3,0.0,0.0,0.0,0.0,0.0,5,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,66.66666666666666,0,ZU,0
Amoonguss,114,85,70,85,80,30,10.5,0.6,Uber,BW,6,4,0,4,1,0,2,2,0,0,0,0,0,0,3,0,2,2,0,2,6,5,3,2,1,0,6,4,4,1.0,6,6,6,6,5,4,1,5,5,5,5,4,1.0,1.0,1.0,1.0,1.0,5,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,66.66666666666666,0,UU,4
Frillish,55,40,50,65,85,40,33.0,1.2,ZU,BW,0,4,0,6,0,2,2,10,0,0,1,0,0,0,2,0,2,2,0,1,3,3,2,2,2,1,4,3,2,1.0,17,16,15,14,14,10,8,10,10,10,10,8,3.0,2.0,1.0,1.0,1.0,3,0,1.0,1.0,1.0,0.0,0.0,0.0,71.42857142857143,71.42857142857143,0,ZU,0
Jellicent,100,60,70,85,105,60,135.0,2.2,PU,BW,1,4,0,6,0,2,2,10,0,0,1,0,0,0,2,0,2,2,0,1,3,3,2,2,2,1,4,3,3,2.0,17,16,15,14,14,10,8,10,10,10,10,9,4.0,3.0,2.0,2.0,2.0,3,0,1.0,1.0,1.0,0.0,0.0,0.0,71.42857142857143,71.42857142857143,0,ZU,0
Joltik,50,47,50,57,50,65,0.6,0.1,ZU,BW,0,2,0,4,0,0,2,2,0,0,0,0,3,0,3,2,2,0,0,2,8,7,4,4,2,0,6,6,4,0.0,6,6,4,4,4,3,2,4,4,4,4,3,0.0,0.0,0.0,0.0,0.0,3,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,18.181818181818183,0,ZU,0
Galvantula,70,77,60,97,60,108,14.3,0.8,PU,BW,1,2,0,4,0,0,2,2,4,0,0,0,3,0,3,2,2,0,0,2,9,8,5,5,2,0,6,6,6,1.0,7,7,5,5,5,3,2,4,4,4,4,4,2.0,2.0,1.0,1.0,1.0,3,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,18.181818181818183,0,PU,1
Ferroseed,44,50,91,24,86,10,18.8,0.6,PU,BW,1,1,1,8,1,1,2,11,3,0,0,0,0,2,3,0,2,0,0,1,11,9,6,4,3,0,8,6,4,2.0,4,4,4,3,2,1,1,5,5,4,4,3,1.0,1.0,1.0,1.0,0.0,3,0,1.0,1.0,1.0,1.0,0.0,0.0,80.0,80.0,0,ZU,0
Klang,60,80,95,70,85,50,51.0,0.6,ZU,BW,0,3,0,10,0,1,1,11,0,0,0,0,3,0,4,0,0,0,0,2,3,3,1,1,0,0,5,5,2,1.0,5,5,5,4,3,2,1,4,4,4,4,4,3.0,3.0,3.0,2.0,1.0,3,1,1.0,1.0,0.0,0.0,0.0,0.0,64.28571428571429,64.28571428571429,0,ZU,0
Klinklang,60,100,115,70,85,90,81.0,0.6,PU,BW,1,3,0,10,0,1,1,11,0,0,0,0,3,0,4,0,0,0,0,2,3,3,1,1,0,0,5,5,3,2.0,6,6,6,5,4,2,1,4,4,4,4,4,3.0,3.0,3.0,2.0,1.0,3,1,1.0,1.0,0.0,0.0,0.0,0.0,64.28571428571429,64.28571428571429,0,ZU,0
Elgyem,55,55,55,85,55,30,9.0,0.5,ZU,BW,0,3,0,2,0,0,1,-1,0,0,0,0,1,0,4,0,0,1,0,1,5,4,2,1,0,0,6,5,2,0.0,8,8,7,7,7,4,3,6,6,6,6,6,1.0,0.0,0.0,0.0,0.0,3,0,1.0,1.0,1.0,0.0,0.0,0.0,66.66666666666666,66.66666666666666,0,ZU,0
Beheeyem,75,75,75,125,95,40,34.5,1.0,PU,BW,1,3,0,2,0,0,1,-1,0,0,0,0,1,0,4,0,0,1,0,1,5,4,2,1,0,0,6,5,3,1.0,11,11,10,10,8,5,3,7,7,7,7,7,2.0,2.0,2.0,1.0,1.0,3,0,1.0,1.0,1.0,0.0,0.0,0.0,66.66666666666666,66.66666666666666,0,ZU,0
Axew,46,87,60,30,40,57,18.0,0.6,ZU,BW,0,3,0,4,0,0,1,1,0,0,0,0,0,0,4,2,0,0,0,0,16,10,7,7,2,0,11,11,9,3.0,2,2,2,2,1,1,1,4,4,4,4,1,1.0,1.0,1.0,0.0,0.0,2,0,1.0,1.0,1.0,1.0,0.0,0.0,76.92307692307693,76.92307692307693,0,ZU,0
Fraxure,66,117,70,40,50,67,36.0,1.0,PU,BW,1,3,0,4,0,0,1,1,0,0,0,0,0,0,4,2,0,0,0,0,20,14,10,8,2,0,12,12,9,3.0,2,2,2,2,1,1,1,4,4,4,4,1,1.0,1.0,1.0,0.0,0.0,2,0,1.0,1.0,1.0,1.0,0.0,0.0,76.92307692307693,76.92307692307693,0,ZU,0
Haxorus,76,147,90,60,70,97,105.5,1.8,UU,BW,4,3,0,4,0,0,1,1,0,0,0,0,0,0,4,2,0,0,0,0,26,18,14,11,4,2,13,13,10,3.0,6,6,6,5,3,2,1,7,7,7,7,4,3.0,3.0,3.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0,0.0,0.0,76.92307692307693,76.92307692307693,0,UU,4
Shelmet,50,40,85,40,65,25,7.7,0.4,ZU,BW,0,3,0,3,0,0,1,0,3,0,0,0,0,0,2,0,2,1,0,1,4,4,0,0,0,0,2,2,1,1.0,6,5,4,4,4,3,2,5,5,5,5,3,0.0,0.0,0.0,0.0,0.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0,ZU,0
Accelgor,80,70,40,100,60,145,25.3,0.8,PU,BW,1,3,0,3,0,0,1,0,3,0,0,0,3,2,4,1,2,1,0,1,5,4,0,0,0,0,2,2,1,1.0,7,6,5,5,5,4,2,6,6,6,6,5,2.0,2.0,2.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,85.71428571428571,0,ZU,0
Stunfisk,109,66,84,81,99,32,11.0,0.7,PU,BW,1,4,0,4,0,1,2,4,2,0,0,0,0,0,2,2,0,0,0,2,11,9,6,4,3,2,9,8,5,0.0,11,10,8,8,8,6,4,6,5,5,5,5,1.0,1.0,0.0,0.0,0.0,3,0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,0,ZU,0
Mienfoo,45,85,50,55,50,65,20.0,0.9,ZU,BW,0,3,0,3,0,0,1,0,0,0,0,0,3,2,4,1,2,2,0,0,16,10,7,5,4,2,8,8,6,2.0,3,3,3,3,2,2,0,2,2,2,2,1,1.0,1.0,1.0,0.0,0.0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,26.31578947368421,0,ZU,0
Mienshao,65,125,60,95,60,105,35.5,1.4,UU,BW,4,3,0,3,0,0,1,0,0,0,0,0,3,2,4,1,2,2,0,0,18,11,7,5,4,2,9,9,7,2.0,3,3,3,3,2,2,0,2,2,2,2,2,2.0,2.0,2.0,1.0,1.0,2,0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,26.31578947368421,0,RU,3
Druddigon,77,120,90,60,90,48,139.0,1.6,PU,BW,1,3,0,4,0,0,1,1,2,0,0,0,0,0,2,2,0,0,0,0,25,22,15,11,3,1,13,13,11,4.0,10,10,10,9,7,4,3,9,9,9,9,8,3.0,3.0,3.0,1.0,1.0,4,0,1.0,1.0,1.0,1.0,0.0,0.0,80.0,80.0,0,PU,1
